Year of Birth,Child's First Name,Count
2011,SKYLAR,12
2011,SOFIA,165
2011,SOPHIA,223
2011,SOPHIE,12
2011,STACY,10
2011,STELLA,11
2011,STEPHANIE,50
2011,STEPHANY,11
2011,TATIANA,11
2011,TAYLOR,13
2011,TIANA,11
2011,TIFFANY,24
2011,VALENTINA,85
2011,VALERIA,45
2011,VALERIE,53
2011,VANESSA,42
2011,VERONICA,10
2011,VICTORIA,114
2011,VIOLET,14
2011,VIVIANA,11
2011,WENDY,12
2011,XIMENA,18
2011,YAMILET,11
2011,YARETZI,22
2011,ZOE,65
2011,ZOEY,27
2011,ABIGAIL,103
2011,ADDISON,19
2011,ADELE,22
2011,ADELINE,12
2011,ADINA,19
2011,ADRIANA,29
2011,ADRIANNA,18
2011,AHUVA,16
2011,ALESSANDRA,20
2011,ALESSIA,14
2011,ALEXA,54
2011,ALEXANDRA,109
2011,ALEXIS,27
2011,ALICE,50
2011,ALICIA,11
2011,ALINA,11
2011,ALISA,14
2011,ALIZA,22
2011,ALLISON,15
2011,ALYSSA,28
2011,AMANDA,15
2011,AMELIA,62
2011,AMELIE,15
2011,AMINA,17
2011,AMIRA,11
2011,AMY,11
2011,ANASTASIA,19
2011,ANGELICA,10
2011,ANGELINA,50
2011,ANNA,85
2011,ANNABEL,14
2011,ANNABELLE,27
2011,ARIANA,27
2011,ARIANNA,28
2011,ARIEL,14
2011,ARIELA,10
2011,ARIELLA,26
2011,ASHLEY,20
2011,ATARA,10
2011,AUBREY,10
2011,AUDREY,26
2011,AUTUMN,10
2011,AVA,162
2011,AVERY,52
2011,AVIGAIL,11
2011,AVIVA,18
2011,AYLA,10
2011,BAILA,40
2011,BARBARA,12
2011,BATSHEVA,20
2011,BATYA,15
2011,BEATRICE,33
2011,BELLA,22
2011,BIANCA,10
2011,BLAKE,14
2011,BLIMA,20
2011,BLIMY,23
2011,BRACHA,24
2011,BREINDY,15
2011,BRIANNA,32
2011,BRIDGET,14
2011,BROOKE,33
2011,BROOKLYN,15
2011,BRUCHA,19
2011,BRUCHY,13
2011,BRYNN,14
2011,CAITLIN,11
2011,CAMERON,11
2011,CAROLINE,52
2011,CASEY,12
2011,CATHERINE,33
2011,CECILIA,16
2011,CELIA,10
2011,CHANA,132
2011,CHANY,38
2011,CHARLIE,14
2011,CHARLOTTE,127
2011,CHAVA,46
2011,CHAVY,10
2011,CHAYA,178
2011,CHLOE,95
2011,CHRISTINA,14
2011,CLAIRE,35
2011,CLARA,28
2011,COLETTE,14
2011,CORA,10
2011,DAHLIA,15
2011,DAISY,13
2011,DALIA,10
2011,DANIELA,13
2011,DANIELLA,41
2011,DANIELLE,15
2011,DEVORA,17
2011,DEVORAH,44
2011,DIANA,13
2011,DINA,41
2011,DYLAN,20
2011,EDEN,24
2011,ELEANOR,39
2011,ELENA,19
2011,ELIANA,36
2011,ELISE,13
2011,ELISHEVA,14
2011,ELIZA,25
2011,ELIZABETH,100
2011,ELLA,127
2011,ELLE,17
2011,ELLIANA,11
2011,ELLIE,26
2011,ELOISE,24
2011,EMERSON,16
2011,EMILIA,33
2011,EMILY,119
2011,EMMA,213
2011,ERIN,15
2011,ESTER,14
2011,ESTHER,224
2011,ESTY,18
2011,ETTY,15
2011,EVA,64
2011,EVE,22
2011,EVELYN,39
2011,FAIGA,16
2011,FAIGY,72
2011,FINLEY,11
2011,FIONA,30
2011,FRADEL,16
2011,FRAIDY,26
2011,FRANCESCA,33
2011,FRIMET,10
2011,GABRIELA,19
2011,GABRIELLA,102
2011,GABRIELLE,15
2011,GEMMA,15
2011,GENEVIEVE,12
2011,GEORGIA,26
2011,GIA,26
2011,GIANNA,68
2011,GIOVANNA,10
2011,GITTEL,23
2011,GITTY,82
2011,GIULIANA,41
2011,GOLDA,14
2011,GOLDY,33
2011,GRACE,93
2011,GRETA,12
2011,HADASSA,11
2011,HADASSAH,15
2011,HAILEY,34
2011,HANNA,11
2011,HANNAH,71
2011,HARPER,30
2011,HAZEL,18
2011,HENNY,18
2011,HINDY,37
2011,IDY,10
2011,ILANA,10
2011,IRIS,13
2011,ISABEL,34
2011,ISABELLA,160
2011,ISABELLE,25
2011,ISLA,14
2011,IVY,15
2011,IZABELLA,10
2011,JACQUELINE,20
2011,JANE,27
2011,JASMINE,14
2011,JENNA,22
2011,JESSICA,22
2011,JORDYN,11
2011,JOSEPHINE,33
2011,JOYCE,14
2011,JULIA,116
2011,JULIANA,38
2011,JULIANNA,28
2011,JULIE,10
2011,JULIET,36
2011,JULIETTE,23
2011,KAITLYN,17
2018,Alexander,151
2011,KATE,17
2011,KATHERINE,44
2011,KATHRYN,12
2011,KAYLA,45
2011,KAYLEE,11
2011,KIRA,11
2011,KYLIE,13
2011,LAILA,23
2011,LARA,13
2011,LAURA,18
2011,LAUREN,26
2011,LAYLA,29
2011,LEA,29
2011,LEAH,183
2011,LEILA,10
2011,LENA,29
2011,LEORA,12
2011,LIA,23
2011,LIANA,17
2011,LIBA,20
2011,LIBBY,23
2011,LILA,34
2011,LILAH,12
2011,LILIANA,29
2011,LILLIAN,47
2011,LILLY,13
2011,LILY,81
2011,LINA,13
2011,LOLA,22
2011,LONDON,10
2011,LUCIA,23
2011,LUCY,47
2011,LYLA,21
2011,MACKENZIE,18
2011,MADELEINE,24
2011,MADELINE,39
2011,MADELYN,15
2011,MADISON,57
2011,MAEVE,21
2011,MAKAYLA,12
2011,MALAK,15
2011,MALKA,63
2011,MALKY,59
2011,MARGARET,25
2011,MARIA,39
2011,MARIAM,17
2011,MARY,16
2011,MATILDA,14
2011,MAYA,94
2011,MELANIE,12
2011,MIA,116
2011,MICHAELA,15
2011,MICHAL,16
2011,MICHELLE,35
2011,MIKAYLA,12
2011,MILA,31
2011,MILENA,13
2011,MINDY,24
2011,MIRI,10
2011,MIRIAM,131
2011,MOLLY,36
2011,MORGAN,20
2011,NAOMI,46
2011,NATALIA,20
2011,NATALIE,40
2011,NECHAMA,25
2011,NICOLE,45
2011,NICOLETTE,10
2011,NINA,39
2011,NOA,34
2011,NORA,23
2011,OLIVIA,213
2011,PAIGE,13
2011,PARKER,13
2011,PEARL,23
2011,PENELOPE,38
2011,PEREL,15
2011,PESSY,26
2011,PHOEBE,23
2011,PIPER,11
2011,QUINN,10
2011,RACHEL,171
2011,RAIZEL,20
2011,RAIZY,51
2011,REBECCA,54
2011,REESE,13
2011,RIFKA,12
2011,RIFKY,13
2011,RILEY,28
2011,RIVKA,113
2011,RIVKY,43
2011,ROCHEL,22
2011,ROIZY,13
2011,ROSE,35
2011,RUBY,28
2011,RUCHY,12
2011,RUTH,11
2011,RYAN,14
2011,SABRINA,34
2011,SADIE,32
2011,SALMA,17
2011,SAMANTHA,74
2011,SARA,107
2011,SARAH,177
2011,SASHA,16
2011,SAVANNAH,16
2011,SCARLETT,31
2011,SERENA,16
2011,SHAINA,16
2011,SHAINDEL,15
2011,SHAINDY,48
2011,SHEVY,10
2011,SHIFRA,20
2011,SHIRA,22
2011,SHOSHANA,22
2011,SIENA,16
2011,SIENNA,38
2011,SIMA,19
2011,SIMI,10
2011,SIMONE,15
2011,SKYLAR,17
2011,SLOANE,17
2011,SOFIA,122
2011,SOPHIA,180
2011,SOPHIE,65
2011,STELLA,69
2011,SUMMER,16
2011,SURI,14
2011,SURY,20
2011,SYDNEY,35
2011,SYLVIA,11
2011,TALIA,26
2011,TAMAR,11
2011,TAYLOR,25
2011,TESSA,14
2011,TOBY,39
2011,TZIPORA,12
2011,TZIPORAH,10
2011,TZIPPY,10
2011,TZIVIA,14
2011,VALENTINA,31
2011,VALERIE,11
2011,VANESSA,14
2011,VERA,19
2011,VERONICA,22
2011,VERONIKA,11
2011,VICTORIA,84
2011,VIOLET,38
2011,VIVIAN,30
2011,VIVIENNE,21
2011,WILLA,13
2011,YACHET,13
2011,YAEL,21
2011,YASMINE,10
2011,YEHUDIS,23
2011,YIDES,25
2011,YITTY,32
2011,YOCHEVED,20
2011,ZISSY,25
2011,ZOE,81
2011,ZOEY,21
2011,AARAV,15
2011,AARON,51
2011,ABDUL,20
2011,ABDULLAH,30
2011,ADAM,28
2011,ADITYA,14
2011,ADRIAN,19
2011,AHMED,21
2011,AIDAN,32
2011,AIDEN,96
2011,ALAN,37
2011,ALEX,52
2011,ALEXANDER,47
2011,ALI,13
2011,ALLEN,14
2011,ALVIN,43
2011,ANDREW,70
2011,ANDY,43
2011,ANSON,18
2011,ANTHONY,46
2011,ARJUN,27
2011,ARMAAN,15
2011,ARYAN,18
2011,AUSTIN,64
2011,AYAAN,31
2011,AYDEN,24
2011,BENJAMIN,39
2011,BENSON,19
2011,BRANDON,29
2011,BRIAN,40
2011,BRYAN,15
2011,CALEB,16
2011,CALVIN,13
2011,CARSON,20
2011,CHARLES,17
2011,CHRISTIAN,21
2011,CHRISTOPHER,21
2011,CODY,10
2011,CONNOR,11
2011,DANIEL,84
2011,DANNY,20
2011,DARREN,21
2011,DAVID,28
2011,DEREK,32
2011,DEVIN,21
2011,DYLAN,53
2011,EASON,10
2011,EDISON,14
2011,EDWIN,15
2011,ELIJAH,12
2011,ELVIS,11
2011,ERIC,85
2011,ETHAN,177
2011,EVAN,51
2011,FARHAN,17
2011,FELIX,22
2011,GABRIEL,13
2011,GAVIN,27
2011,GEORGE,12
2011,HARRISON,13
2011,HAYDEN,10
2011,HENRY,21
2011,IAN,22
2011,IBRAHIM,17
2011,ISAAC,13
2011,ISHAAN,10
2011,IVAN,66
2011,JACK,21
2011,JACKSON,13
2011,JACKY,20
2011,JACOB,49
2011,JADEN,23
2011,JAKE,17
2011,JAMES,36
2011,JASON,98
2011,JAY,14
2011,JAYDEN,173
2011,JEFFREY,25
2011,JEREMY,17
2011,JERRY,25
2011,JIA,15
2011,JOHN,21
2011,JOHNNY,18
2011,JONATHAN,50
2011,JORDAN,23
2011,JOSEPH,21
2011,JOSHUA,36
2011,JULIAN,11
2011,JUSTIN,110
2011,KAI,12
2011,KEVIN,92
2011,KINGSLEY,36
2011,KYLE,45
2011,LAWRENCE,14
2011,LEO,40
2011,LEON,17
2011,LIAM,25
2011,LOGAN,19
2011,LOUIS,10
2011,LUCAS,103
2011,LUKE,11
2011,MARCUS,20
2011,MARTIN,14
2011,MASON,34
2011,MATTHEW,74
2011,MAX,14
2011,MICHAEL,38
2011,MILES,10
2011,MOHAMED,13
2011,MOHAMMAD,46
2011,MOHAMMED,41
2011,MUHAMMAD,76
2011,NATHAN,41
2011,NATHANIEL,16
2011,NELSON,12
2011,NICHOLAS,26
2011,NOAH,19
2011,OLIVER,10
2011,OSCAR,25
2011,OWEN,27
2011,PATRICK,14
2011,PETER,11
2011,RAYAN,10
2011,RAYMOND,27
2011,RICHARD,26
2011,RICKY,16
2011,ROHAN,15
2011,RYAN,150
2011,SAMUEL,30
2011,SEAN,14
2011,SEBASTIAN,14
2011,SHAWN,10
2011,SIMON,14
2011,STANLEY,23
2011,STEVEN,35
2011,SYED,16
2011,TENZIN,24
2011,TERRY,11
2011,THOMAS,18
2011,TIMOTHY,16
2011,TONY,16
2011,TRAVIS,11
2011,TYLER,31
2011,VICTOR,17
2011,VINCENT,71
2011,WILLIAM,66
2011,WILSON,23
2011,XAVIER,10
2011,ZACHARY,12
2011,ZAIN,12
2011,ZAYAN,10
2011,AARON,53
2011,ABDOUL,16
2011,ABDOULAYE,13
2011,ADAM,28
2011,ADEN,19
2011,ADONIS,11
2011,ADRIAN,18
2011,AHMED,11
2011,AIDAN,20
2011,AIDEN,167
2011,ALEXANDER,39
2011,ALI,11
2011,ALIJAH,10
2011,ALVIN,10
2011,AMADOU,15
2011,AMAR'E,12
2011,AMARE,15
2011,AMARI,57
2011,AMIR,89
2011,ANDRE,22
2011,ANDREW,36
2011,ANGEL,10
2011,ANTHONY,66
2011,ANTONIO,15
2011,ASHTON,18
2011,AUSTIN,13
2011,AVERY,19
2011,AYDEN,88
2011,BENJAMIN,13
2011,BLAKE,19
2011,BRANDON,57
2011,BRIAN,22
2011,BRYAN,10
2011,BRYCE,35
2011,BRYSON,14
2011,CALEB,44
2011,CAMERON,47
2011,CARMELO,13
2011,CARTER,35
2011,CAYDEN,11
2011,CHAD,12
2011,CHANCE,15
2011,CHARLES,15
2011,CHASE,41
2011,CHRIS,10
2011,CHRISTIAN,91
2011,CHRISTOPHER,80
2011,CODY,10
2011,COREY,10
2011,DANIEL,81
2011,DARIUS,12
2011,DARREN,12
2011,DAVID,84
2011,DERRICK,10
2011,DEVIN,24
2011,DEVON,10
2011,DOMINIC,17
2011,DONOVAN,10
2011,DWAYNE,14
2011,DYLAN,42
2011,EDWARD,10
2011,ELI,22
2011,ELIAS,14
2011,ELIJAH,156
2011,EMMANUEL,46
2011,ERIC,14
2011,ETHAN,124
2011,EVAN,26
2011,GABRIEL,36
2011,GAVIN,18
2011,GEORGE,10
2011,GIOVANNI,14
2011,HASSAN,10
2011,HAYDEN,12
2011,HUNTER,12
2011,IAN,21
2011,IBRAHIM,25
2011,IBRAHIMA,11
2011,ISAAC,18
2011,ISAIAH,105
2011,ISHMAEL,10
2011,ISIAH,11
2011,JACE,21
2011,JACKSON,11
2011,JACOB,82
2011,JADEN,75
2011,JAHEIM,10
2011,JAHMIR,14
2011,JAIDEN,35
2011,JALEN,15
2011,JAMAL,13
2011,JAMEL,13
2011,JAMES,33
2011,JAMIR,12
2011,JARED,12
2011,JASIAH,16
2011,JASON,44
2011,JAYDEN,184
2011,JAYLEN,38
2011,JAYSON,14
2011,JELANI,11
2011,JEREMIAH,153
2011,JEREMY,15
2011,JERMAINE,16
2011,JESSE,12
2011,JOEL,37
2011,JOHN,34
2011,JONATHAN,53
2011,JORDAN,53
2011,JOSEPH,35
2011,JOSHUA,128
2011,JOSIAH,121
2011,JULIAN,19
2011,JUSTICE,11
2011,JUSTIN,85
2011,KADEN,22
2011,KAI,14
2011,KAIDEN,28
2011,KALEB,18
2011,KAMARI,17
2011,KAMERON,14
2011,KAYDEN,37
2011,KEITH,12
2011,KENNETH,16
2011,KEVIN,28
2011,KHALIL,19
2011,KING,14
2011,KIYAN,12
2011,KYLE,40
2011,KYMANI,19
2011,LAMAR,15
2011,LANDON,11
2011,LEVI,15
2011,LIAM,61
2011,LOGAN,25
2011,LUCAS,12
2011,MAKAI,10
2011,MALACHI,72
2011,MALCOLM,11
2011,MALIK,24
2011,MAMADOU,27
2011,MARC,11
2011,MARCUS,24
2011,MARQUIS,10
2011,MASON,83
2011,MATTHEW,59
2011,MAURICE,16
2011,MEKHI,33
2011,MESSIAH,23
2011,MICAH,29
2011,MICHAEL,93
2011,MILES,10
2011,MOHAMED,37
2011,MOHAMMED,23
2011,MOUSSA,11
2011,MYLES,15
2011,NANA,10
2011,NASIR,33
2011,NATHAN,32
2011,NATHANIEL,64
2011,NEHEMIAH,13
2011,NICHOLAS,31
2011,NICOLAS,11
2011,NIGEL,10
2011,NOAH,91
2011,OMAR,14
2011,OMARI,19
2011,OUSMANE,14
2011,PATRICK,14
2011,PRESTON,19
2011,PRINCE,32
2011,QUINCY,10
2011,RICARDO,10
2011,RICHARD,15
2011,ROBERT,29
2011,RODNEY,10
2011,RYAN,41
2011,SAMUEL,30
2011,SEAN,29
2011,SEBASTIAN,11
2011,SEKOU,15
2011,SETH,12
2011,SHAWN,18
2011,SINCERE,24
2011,STEPHEN,10
2011,STEVEN,12
2011,TERRELL,10
2011,TERRENCE,11
2011,TIMOTHY,14
2011,TRAVIS,17
2011,TRISTAN,58
2011,TROY,13
2011,TYLER,101
2011,VICTOR,12
2011,WILLIAM,27
2011,XAVIER,58
2011,ZACHARY,22
2011,ZAIRE,19
2011,ZION,35
2011,ZYAIRE,14
2011,AARON,102
2011,ABDIEL,12
2011,ABEL,14
2011,ABRAHAM,22
2011,ADAM,32
2011,ADEN,13
2011,ADONIS,16
2011,ADRIAN,157
2011,ADRIEL,34
2011,AIDAN,36
2011,AIDEN,188
2011,ALAN,38
2011,ALBERT,13
2011,ALBERTO,15
2011,ALDO,10
2011,ALEJANDRO,68
2011,ALEX,68
2011,ALEXANDER,219
2011,ALEXIS,55
2011,ALFREDO,15
2011,ALLAN,10
2011,ALLEN,22
2011,ALVIN,10
2011,AMIR,21
2011,ANDERSON,33
2011,ANDRE,10
2011,ANDRES,51
2011,ANDREW,125
2011,ANDY,37
2011,ANGEL,253
2011,ANGELO,28
2011,ANTHONY,207
2011,ANTONIO,32
2011,ARIEL,26
2011,ARMANDO,11
2011,ARMANI,20
2011,ARTURO,10
2011,ASHTON,17
2011,AUSTIN,15
2011,AVERY,13
2011,AXEL,69
2011,AYDEN,104
2011,BENJAMIN,51
2011,BRADLEY,24
2011,BRANDON,184
2011,BRAYAN,23
2011,BRAYDEN,16
2011,BRIAN,59
2011,BRYAN,99
2011,BRYANT,17
2011,BRYCE,10
2011,BYRON,19
2011,CALEB,42
2011,CAMERON,19
2011,CARLOS,109
2011,CARMELO,16
2011,CESAR,29
2011,ABIGAIL,24
2011,ADA,13
2011,AISHA,13
2011,AIZA,10
2011,ALEENA,12
2011,ALEXA,10
2011,ALEXANDRA,13
2011,ALICE,27
2011,ALINA,25
2011,ALISHA,10
2011,ALIYAH,12
2011,ALLISON,17
2011,ALYSSA,26
2011,AMANDA,22
2011,AMBER,13
2011,AMELIA,14
2011,AMY,24
2011,ANGEL,22
2011,ANGELA,47
2011,ANGELINA,26
2011,ANGIE,10
2011,ANIKA,14
2011,ANNA,30
2011,ANNABELLE,10
2011,ANNIE,20
2011,ARIA,12
2011,ARIANA,15
2011,ARIANNA,11
2011,ARYA,12
2011,ASHLEY,52
2011,AUDREY,19
2011,AVA,23
2011,AYESHA,17
2011,BELLA,16
2011,BONNIE,10
2011,BRIANNA,13
2011,CATHERINE,27
2011,CECILIA,12
2011,CHARLOTTE,14
2011,CHLOE,106
2011,CHRISTINA,20
2011,CHRISTINE,11
2011,CHRISTY,12
2011,CINDY,14
2011,CLAIRE,27
2011,CYNTHIA,14
2011,DAISY,11
2011,DIYA,12
2011,EILEEN,18
2011,ELAINE,28
2011,ELENA,12
2011,ELINA,11
2011,ELIZABETH,15
2011,ELLA,25
2011,EMILY,93
2011,EMMA,75
2011,ERICA,19
2011,ERIKA,12
2011,ERIN,13
2011,ESHAL,11
2011,EVA,22
2011,EVELYN,17
2011,FATIMA,24
2011,FIONA,48
2011,GIANNA,13
2011,GRACE,33
2011,HAILEY,16
2011,HANNAH,23
2011,HELEN,10
2011,IRENE,20
2011,IRIS,26
2011,ISABEL,12
2011,ISABELLA,67
2011,ISABELLE,11
2011,IVY,35
2011,JANICE,14
2011,JANNAT,13
2011,JASMINE,31
2011,JENNIFER,18
2011,JENNY,27
2011,JESSICA,26
2011,JESSIE,18
2011,JIA,12
2011,JOANNA,38
2011,JOCELYN,15
2011,JOY,14
2011,JOYCE,22
2011,JULIA,24
2013,Johan,32
2011,KAITLYN,11
2011,KAREN,22
2011,KATE,10
2011,KATELYN,14
2011,KATHERINE,21
2011,KATIE,18
2011,KAYLA,21
2011,KAYLEE,20
2011,KELLY,22
2011,KHLOE,13
2011,KYLIE,11
2011,LAUREN,13
2011,LEAH,16
2011,LEELA,10
2011,LILLIAN,16
2011,LILY,15
2011,MADISON,19
2011,MAGGIE,10
2011,MANDY,12
2011,MARYAM,17
2011,MAYA,27
2011,MEGAN,10
2011,MELODY,13
2011,MIA,36
2011,MICHELLE,42
2011,MILA,17
2011,MINA,12
2011,NATALIE,20
2011,NICOLE,33
2011,NINA,21
2011,OLIVIA,89
2011,PHOEBE,18
2011,QUEENIE,15
2011,RACHEL,18
2011,RAINA,11
2011,REBECCA,13
2011,RENEE,10
2011,SABRINA,23
2011,SAMANTHA,22
2011,SARA,24
2011,SARAH,38
2011,SELENA,13
2011,SELINA,26
2011,SERENA,17
2011,SHARON,20
2011,SHIRLEY,12
2011,SOFIA,19
2011,SOPHIA,119
2011,SOPHIE,25
2011,STELLA,11
2011,STEPHANIE,22
2011,SYEDA,16
2011,TANISHA,10
2011,TENZIN,26
2011,TIFFANY,54
2011,TINA,14
2011,VANESSA,15
2011,VICKY,32
2011,VICTORIA,22
2011,VIVIAN,44
2011,WENDY,16
2011,WINNIE,25
2011,XIN,18
2011,YU,13
2011,ZAHRA,19
2011,ZAINAB,23
2011,ZARA,14
2011,ZOE,25
2011,AALIYAH,69
2011,ABIGAIL,51
2011,ADDISON,13
2011,AICHA,14
2011,AISHA,10
2011,AISSATOU,13
2011,ALANA,18
2011,ALEXIS,13
2011,ALICIA,11
2011,ALIYAH,23
2011,ALYSSA,35
2011,AMANDA,17
2011,AMANI,15
2011,AMAYA,32
2011,AMBER,18
2011,AMELIA,19
2011,AMINA,14
2011,AMINATA,25
2011,AMIRA,15
2011,AMIRAH,22
2011,AMIYAH,20
2011,ANAYA,12
2011,ANGEL,16
2011,ANGELINA,11
2011,ANIYA,19
2011,ANIYAH,35
2011,ARIA,13
2011,ARIANA,13
2011,ARIANNA,38
2011,ARIEL,32
2011,ARIELLE,20
2011,ASHLEY,16
2011,AUBREY,16
2011,AUTUMN,26
2011,AVA,40
2011,BRIANNA,38
2011,BRIELLE,35
2011,BROOKE,12
2011,CAMILLE,12
2011,CHELSEA,37
2011,CHEYENNE,10
2011,CHLOE,72
2011,CHRISTINA,17
2011,DAKOTA,15
2011,DANIELLE,20
2011,DESTINY,35
2011,DYLAN,11
2011,EDEN,11
2011,EGYPT,15
2011,ELIZABETH,22
2011,EMILY,30
2011,EMMA,15
2011,ERIN,10
2011,ESSENCE,11
2011,EVA,11
2011,FAITH,46
2011,FANTA,15
2011,FATIMA,24
2011,FATOU,12
2011,FATOUMATA,51
2011,GABRIELLA,24
2011,GABRIELLE,55
2011,GENESIS,15
2011,GRACE,15
2011,HAILEY,31
2011,HANNAH,24
2011,HARMONY,20
2011,HAWA,15
2011,HEAVEN,32
2011,IMANI,28
2011,ISABELLA,35
2011,JADA,52
2011,JADE,18
2011,JALIYAH,10
2011,JANELLE,11
2011,JANIYA,13
2011,JANIYAH,12
2011,JASMINE,32
2011,JAYDA,16
2011,JAYLA,38
2011,JORDYN,16
2011,JULIA,10
2011,KAI,10
2011,KAITLYN,21
2011,KALIYAH,14
2011,KAMIYAH,10
2011,KAYLA,78
2011,KAYLEE,25
2011,KELSEY,11
2011,KENDRA,12
2011,KENNEDY,13
2011,KENYA,10
2011,KHLOE,42
2011,KIARA,13
2011,KIMORA,23
2011,KYLA,12
2011,KYLIE,19
2011,LAILA,39
2011,LAUREN,27
2011,LAYLA,30
2011,LEAH,39
2011,LEILANI,13
2011,LONDON,92
2011,LONDYN,25
2011,LYRIC,13
2011,MACKENZIE,10
2011,MADISON,176
2011,MAKAYLA,67
2011,MALIA,17
2011,MALIYAH,14
2011,MARIAH,21
2011,MARIAM,32
2011,MARIAMA,22
2011,MARYAM,10
2011,MAYA,25
2011,MCKENZIE,25
2011,MELANIE,18
2011,MIA,36
2011,MICHELLE,13
2011,MIKAYLA,21
2011,MILAN,28
2011,MORGAN,31
2011,MYA,32
2011,NADIA,16
2011,NAHLA,13
2011,NANA,10
2011,NAOMI,34
2011,NATALIA,12
2011,NATALIE,11
2011,NEVAEH,60
2011,NIA,38
2011,NYLA,43
2011,NYLAH,42
2011,OLIVIA,52
2011,PAIGE,33
2011,PARIS,32
2011,PEYTON,20
2011,PRINCESS,16
2011,RACHEL,10
2011,REBECCA,12
2011,RILEY,15
2011,SADE,16
2011,SAMANTHA,27
2011,SAMARA,11
2011,SAMIYA,10
2011,SAMIYAH,18
2011,SANAA,26
2018,Aaron,143
2011,SANAI,21
2011,SANIYA,13
2011,SANIYAH,13
2011,SARAH,40
2011,SARAI,15
2011,SARIAH,17
2011,SASHA,14
2011,SAVANNAH,42
2011,SERENITY,52
2011,SHANIA,14
2011,SHANIYA,11
2011,SHILOH,15
2011,SKYE,15
2011,SKYLA,19
2011,SKYLAR,20
2011,SOPHIA,30
2011,SORAYA,10
2011,SUMMER,15
2011,SYDNEY,24
2011,SYMPHONY,13
2011,TABITHA,10
2011,TAMIA,17
2011,TARAJI,12
2011,TAYLOR,53
2011,TIANA,19
2011,TIANNA,13
2011,TORI,16
2011,TRINITY,28
2011,VICTORIA,36
2011,ZAHARA,10
2011,ZANIYAH,10
2011,ZARA,11
2011,ZARIA,13
2011,ZARIAH,14
2011,ZOE,43
2011,ZOEY,29
2011,ZURI,10
2011,AALIYAH,63
2011,ABBY,10
2011,ABIGAIL,80
2011,ADRIANA,65
2011,ADRIANNA,26
2011,AILEEN,21
2011,AIMEE,12
2011,AISHA,13
2011,ALANA,11
2011,ALEJANDRA,16
2011,ALESSANDRA,13
2011,ALEXA,55
2011,ALEXANDRA,47
2011,ALICE,16
2011,ALICIA,24
2011,ALISON,32
2011,ALISSON,15
2011,ALIYAH,22
2011,ALLISON,90
2011,ALLYSON,19
2011,ALONDRA,16
2011,ALYSON,11
2011,ALYSSA,63
2011,AMANDA,30
2011,AMAYA,31
2011,AMBER,25
2011,AMELIA,33
2011,AMY,87
2011,ANA,33
2011,ANALIA,17
2011,ANAYA,11
2011,ANDREA,61
2011,ANGELA,20
2011,ANGELICA,40
2011,ANGELINA,72
2011,ANGELIQUE,30
2011,ANGELY,11
2011,ANGIE,19
2011,ANIYAH,14
2011,ANNA,13
2011,ANNABELLE,13
2011,APRIL,13
2011,ARELY,12
2011,ARIANA,61
2011,ARIANNA,77
2011,ARIANNY,10
2011,ARIEL,17
2011,ARIELLA,14
2011,ASHLEY,190
2011,ASHLY,13
2011,ATHENA,12
2011,AUBREY,25
2011,AURORA,16
2011,AVA,54
2011,AYLEEN,14
2011,AYLIN,16
2011,BELLA,67
2011,BIANCA,24
2011,BRENDA,17
2011,BRIANA,32
2011,BRIANNA,114
2011,BRIANNY,10
2011,BRIELLE,11
2011,BRITNEY,12
2011,BRITTANY,22
2011,BRYANNA,16
2011,CAMILA,188
2011,CARMEN,12
2011,CAROLINA,11
2011,CAROLINE,12
2011,CASSANDRA,10
2011,CELESTE,11
2011,CHARLOTTE,11
2011,CHELSEA,43
2011,CHLOE,60
2011,CHRISTINA,11
2011,CINDY,13
2011,CLARA,11
2011,CRISTINA,10
2011,CRYSTAL,26
2011,CYNTHIA,10
2011,DAISY,30
2011,DAMARIS,11
2011,DANA,18
2011,DANIELA,64
2011,DANIELLA,28
2011,DANIELLE,12
2011,DANNA,39
2011,DAYANA,22
2011,DELILAH,29
2011,DENISE,16
2011,DESTINY,34
2011,DIANA,51
2011,DULCE,20
2011,EILEEN,14
2011,ELENA,16
2011,ELIANA,34
2011,ELIANNA,11
2011,ELIANNY,12
2011,ELISA,17
2011,ELIZABETH,63
2011,ELLA,32
2011,EMELY,50
2011,EMILY,162
2011,EMMA,114
2011,ERIKA,15
2011,ESMERALDA,27
2011,ESTHER,14
2011,ESTRELLA,15
2011,EVA,47
2011,EVELYN,63
2011,FAITH,25
2011,FATIMA,12
2011,FERNANDA,14
2011,GABRIELA,78
2011,GABRIELLA,86
2011,GABRIELLE,14
2011,GENESIS,94
2011,STEPHEN,10
2011,STEVEN,32
2011,THEODORE,53
2011,THOMAS,121
2011,TIMOTHY,24
2011,TRISTAN,24
2011,TYLER,61
2011,TZVI,41
2011,USHER,29
2011,VICTOR,34
2011,VINCENT,64
2011,VINCENZO,13
2011,WESLEY,10
2011,WILLIAM,170
2011,WYATT,25
2011,XAVIER,18
2011,YAAKOV,45
2011,YAKOV,60
2011,YASEEN,11
2011,YECHEZKEL,11
2011,YECHIEL,27
2011,YEHOSHUA,22
2011,YEHUDA,74
2011,YEHUDAH,10
2011,YIDA,13
2011,YIDEL,11
2011,YISRAEL,14
2011,YISROEL,75
2011,YITZCHAK,17
2011,YITZCHOK,56
2011,YOEL,20
2011,YONAH,10
2011,YOSEF,102
2011,YOUSEF,12
